full_name,age,join_date,salary$,department,score,bonus,active,comments,weird_column___name
Alice,19,2021-09-13 08:03:26,9193,Sales,A,1000.0,1.0,pending,0.7803693838431887
Alice,58,2021-07-15 08:26:51,7290,IT,B,500.0,1.0,excellent,-0.492793810323973
Eve,55,2019-10-10 21:37:22,4149,IT,A,500.0,1.0,,-0.1541055518616872
Alice,60,2020-11-04 14:46:36,7095,Operations,A,0.0,0.0,,-0.0138181742832822
Carol,35,2020-12-18 09:02:45,13153,IT,,1000.0,1.0,pending,0.5997625077947694
Alice,22,2019-02-20 16:24:38,16837,HR,C,0.0,0.0,needs review,1.0719353563480998
Eve,67,2021-12-27 07:02:22,17645,IT,C,1000.0,1.0,excellent,-0.7394750332674748
Dave,51,2021-09-09 18:11:49,6740,,B,0.0,1.0,excellent,-0.4816607104790902
Eve,64,2020-12-05 16:07:32,17795,,D,1000.0,1.0,,-0.5478601451186933
Frank,19,2021-05-04 12:29:21,3171,HR,A,500.0,1.0,pending,0.4333726144365699
Frank,59,2021-12-22 23:33:46,16191,,,1000.0,1.0,pending,1.4051269060415958
Carol,62,2018-10-22 05:41:34,11576,Sales,D,1500.0,1.0,pending,0.0837402093568153
Carol,66,2019-10-12 07:17:37,12978,,D,500.0,0.0,ok,-0.2889028790344422
Eve,49,2021-09-27 01:13:10,15059,Sales,C,0.0,1.0,excellent,-0.1225043296902002
Carol,51,2023-01-27 21:07:46,14664,Finance,D,1000.0,1.0,excellent,1.1418811731223195
Dave,19,2018-12-16 02:48:33,8773,Finance,A,0.0,1.0,excellent,-0.6083063101555614
Carol,34,2023-02-04 18:29:14,7684,,,1500.0,0.0,ok,-0.3719414076279402
Bob,25,2019-05-29 01:31:31,12705,Sales,A,0.0,0.0,pending,-0.0336537190067218
Bob,61,2021-06-29 02:21:55,4785,Operations,,1000.0,1.0,needs review,-1.026794244187531
Alice,22,2019-12-19 11:12:08,7598,Sales,D,1500.0,1.0,,0.4315458118806664
Carol,18,2017-12-12 15:06:39,15626,,A,1000.0,1.0,,-1.116966549285635
Frank,59,2020-01-26 05:36:02,5220,,B,500.0,1.0,needs review,-1.412740400549372
Frank,19,2018-02-16 14:11:53,19177,IT,A,1000.0,0.0,,-0.1267169179146149
Alice,63,2017-12-20 19:43:18,5632,,A,1000.0,1.0,pending,0.2075694055268344
Frank,66,2017-07-21 12:53:42,19580,Sales,C,1000.0,1.0,pending,-0.3066666135417975
Bob,63,2018-03-17 19:50:49,19165,Finance,A,0.0,1.0,pending,-1.9893605166458517
Bob,33,2022-04-13 06:57:21,8914,,C,500.0,1.0,needs review,2.022473746923384
Carol,41,2020-09-17 00:35:58,15387,Operations,,1500.0,1.0,needs review,-0.7885089127016611
Dave,63,2023-08-19 23:26:38,18982,HR,D,1000.0,1.0,excellent,1.3291903712084276
Dave,60,2021-02-03 00:43:10,8220,HR,B,1000.0,0.0,ok,0.2143492132376721
Eve,51,2020-12-19 04:29:30,4966,,D,1500.0,1.0,needs review,-0.9540061900036068
Bob,33,2021-08-08 22:52:55,7045,,B,0.0,1.0,needs review,2.5043854839782598
Frank,60,2019-10-26 04:06:33,9530,,B,1000.0,1.0,needs review,-0.8690733000179854
Carol,40,2023-07-11 18:28:05,5689,,C,0.0,1.0,pending,-1.0248891445915884
Eve,38,2018-04-13 02:59:37,19077,IT,D,1500.0,0.0,pending,-0.1332828705415522
Carol,36,2021-09-27 21:15:11,11876,Sales,C,1000.0,0.0,needs review,-0.6100589930682511
Eve,47,2018-12-02 21:01:03,13935,,,0.0,1.0,excellent,-0.4972186333161582
Eve,25,2017-12-21 06:20:30,17797,HR,D,1000.0,0.0,ok,0.1135675212510712
Bob,19,2022-01-16 13:39:13,15898,Sales,A,0.0,0.0,ok,2.4106151690435045
Eve,49,2018-04-07 10:18:23,4385,Sales,,1500.0,1.0,excellent,0.2014410208013058
Dave,60,2018-02-27 08:12:53,4524,IT,B,1000.0,0.0,needs review,0.7404503120331417
Alice,65,2019-05-12 00:16:56,14661,Finance,C,1000.0,1.0,needs review,-0.6240795036220687
Bob,44,2021-07-11 17:30:43,17203,Operations,A,1000.0,1.0,pending,0.1779337153702564
Dave,54,2023-09-11 02:20:06,16985,,A,500.0,1.0,excellent,1.1971867786084922
Eve,25,2019-04-11 14:25:36,15617,,B,1500.0,0.0,ok,0.7455902805230926
Eve,50,2019-12-17 00:05:15,14710,IT,C,0.0,1.0,ok,-1.7588244116055394
Carol,36,2021-12-03 03:40:42,18893,Finance,A,1000.0,1.0,pending,-1.2593813063111627
Dave,44,2017-11-21 03:40:36,15131,,,1000.0,0.0,,1.3161075376033764
Alice,22,2023-07-31 04:40:49,11443,Sales,,1500.0,1.0,pending,0.7715257610373669
Frank,30,2022-12-23 22:34:32,18138,IT,C,1500.0,1.0,pending,0.6019853309127724
Bob,46,2020-08-31 06:04:30,7225,IT,A,1000.0,1.0,,1.857816804350661
Bob,23,2022-08-10 15:33:39,13320,,D,1000.0,1.0,,-1.6560310972650494
Alice,28,2022-03-17 11:03:14,3453,HR,C,1000.0,1.0,ok,1.2503663023150142
Frank,64,2019-10-17 18:43:59,18658,Operations,C,1000.0,0.0,excellent,0.6795465991670598
Alice,19,2018-06-22 17:45:19,18979,IT,B,500.0,1.0,pending,0.2115423983111445
Carol,49,2019-04-16 01:49:57,5920,HR,B,500.0,1.0,ok,0.2159450984963309
Alice,54,2022-06-15 00:04:14,4080,Sales,D,500.0,1.0,needs review,2.5383549275047645
Carol,18,2017-10-24 23:34:55,12208,Sales,B,1500.0,1.0,pending,1.3048215632447182
Eve,53,2018-10-17 20:10:42,12473,Finance,C,500.0,1.0,,-0.2606956740062473
Alice,50,2019-01-23 00:04:38,8908,IT,D,1500.0,0.0,excellent,0.5807241229434137
Alice,54,2022-03-30 21:19:07,11997,,,1000.0,1.0,pending,0.3178902372979383
Bob,61,2020-05-31 03:17:18,7122,Operations,D,1000.0,1.0,,0.5600413692292706
Carol,31,2019-06-02 05:26:57,5344,,D,500.0,1.0,ok,-0.4361472314829417
Carol,30,2017-10-21 03:27:09,12523,Sales,A,1000.0,0.0,,-0.6870288681637877
Bob,54,2020-08-03 18:39:42,3299,IT,B,1500.0,0.0,,-0.9433034906551648
Frank,52,2018-07-02 06:16:18,6529,Sales,B,0.0,0.0,needs review,-0.4619791649702843
Eve,44,2020-07-16 11:36:33,8041,Sales,C,1500.0,0.0,ok,-1.449372590593906
Eve,49,2022-02-18 11:59:31,15867,,,1000.0,1.0,excellent,-0.0188423675203096
Bob,18,2022-07-06 23:47:54,12246,Finance,,0.0,1.0,,-1.1255085641137883
Dave,33,2023-10-26 14:26:52,15360,Finance,,1000.0,1.0,excellent,0.0360462321512647
Bob,48,2019-06-27 19:13:17,17384,IT,C,1000.0,0.0,,0.292430200879826
Eve,66,2022-05-29 13:51:18,3763,HR,A,0.0,0.0,needs review,0.1449700140372306
Alice,60,2018-04-11 18:48:30,13250,IT,D,500.0,1.0,,0.0890640482657935
Eve,30,2022-03-13 11:20:09,19271,Sales,A,1000.0,1.0,ok,-1.8296311017327
Eve,63,2020-06-06 12:07:14,16886,,,0.0,1.0,ok,0.95017016208021
Dave,49,2021-10-23 14:01:28,15152,Sales,B,500.0,1.0,pending,-0.2030306902597683
Carol,54,2020-01-06 00:17:41,4815,Finance,,0.0,0.0,excellent,0.5249097424249994
Dave,27,2023-01-24 02:48:44,13856,,B,0.0,0.0,,0.7444648720586864
Eve,26,2022-01-16 23:56:07,11964,HR,A,0.0,1.0,pending,-1.2443172440931716
Dave,24,2022-05-02 01:27:32,13064,Sales,B,0.0,1.0,excellent,1.116386717528978
Eve,36,2018-05-12 18:38:51,12925,,,1000.0,0.0,needs review,0.3863053370254894
Eve,40,2021-12-22 22:37:34,13882,HR,,500.0,1.0,,0.9142695128817676
Dave,40,2022-02-03 07:58:38,14381,Finance,A,1500.0,0.0,needs review,-0.0541728663277168
Frank,53,2022-12-22 07:07:43,9261,HR,A,1000.0,0.0,,1.3004154393456784
Eve,28,2023-03-05 07:17:51,7345,Sales,C,0.0,1.0,needs review,1.1413636696482363
Eve,40,2019-09-06 07:50:41,19660,Operations,C,500.0,1.0,ok,0.4315517787066042
Bob,59,2023-11-13 06:44:24,15741,Sales,C,1000.0,1.0,needs review,0.0045454261632798
Bob,30,2018-11-14 18:58:39,11145,,,500.0,1.0,,-0.8030387873498005
Eve,39,2017-09-13 15:48:01,8930,,B,0.0,0.0,pending,1.337487926164136
Eve,43,2020-04-12 10:00:11,12512,HR,C,500.0,1.0,needs review,0.8651056313045737
Bob,41,2018-04-29 06:09:12,9723,Operations,D,500.0,0.0,excellent,0.6187377907333881
Dave,68,2018-10-28 10:30:48,9802,Finance,A,1000.0,1.0,excellent,-0.368397570442124
Bob,29,2020-12-03 15:46:34,12005,HR,C,1500.0,1.0,excellent,-0.598628420837709
Carol,56,2019-09-07 06:36:03,11193,Sales,C,1000.0,1.0,excellent,2.687887116727981
Alice,57,2020-05-30 19:22:12,18283,,A,500.0,0.0,pending,1.2918349058714766
Carol,24,2018-11-18 18:54:49,9663,HR,,500.0,1.0,,-0.7605526948886192
Dave,30,2020-04-02 23:10:25,9700,HR,,500.0,0.0,,0.2173889974749431
Dave,28,2023-01-12 22:37:18,4011,,C,1000.0,0.0,needs review,0.6881891310450049
Dave,49,2020-08-31 00:59:32,7827,IT,A,1000.0,1.0,excellent,-1.1076118583732524
Dave,45,2022-01-01 00:29:05,5805,Finance,A,1000.0,1.0,pending,1.7500223535412336
Alice,65,2017-08-11 11:31:41,5320,Operations,,500.0,0.0,excellent,-1.2671642658215247
Bob,68,2022-01-14 14:24:25,8495,Finance,C,1000.0,1.0,needs review,-1.1824875926624214
Frank,34,2021-08-16 04:12:40,19147,IT,B,0.0,1.0,excellent,0.5847153445326908
Carol,49,2022-10-12 20:25:57,13868,IT,B,1000.0,0.0,excellent,0.4324722041422401
Frank,31,2019-09-27 05:34:24,6686,Operations,,1000.0,1.0,pending,0.6777938371757393
Frank,34,2021-10-09 15:46:11,14656,Operations,C,0.0,1.0,ok,-0.3180471342685444
Carol,51,2020-04-22 12:55:47,8264,HR,,1000.0,0.0,ok,0.4897243777646807
Dave,68,2023-03-31 12:46:26,12743,HR,C,1500.0,0.0,ok,0.0579147906329928
Bob,53,2019-08-15 13:22:27,18182,Operations,,1000.0,0.0,pending,0.3177545722153743
Bob,46,2018-07-02 02:44:51,6510,HR,C,1500.0,0.0,ok,-0.1709293924113765
Carol,37,2022-12-09 06:33:30,19884,HR,D,1000.0,1.0,pending,-0.338839263619665
Frank,64,2021-10-09 10:21:33,19534,,D,1000.0,0.0,ok,0.1866646574050831
Frank,63,2020-12-16 06:40:44,19719,Finance,A,1000.0,0.0,excellent,0.1309393071775365
Frank,53,2017-12-03 03:32:00,9666,Operations,A,1000.0,1.0,excellent,-0.0916886536765627
Alice,52,2022-01-12 07:30:46,13013,Operations,B,1500.0,1.0,excellent,0.2856585536655144
Dave,22,2023-09-02 20:54:30,17162,Finance,C,1000.0,1.0,,0.1679155375302052
Dave,60,2019-08-30 19:16:39,8428,,,0.0,1.0,,-0.6858715390429286
Bob,42,2019-03-28 16:37:16,10763,Sales,B,1000.0,1.0,ok,-1.2269425496465296
Dave,44,2020-03-06 06:13:03,11385,,,1500.0,1.0,pending,-0.6285921007711119
Frank,63,2020-08-11 18:56:02,16857,,C,1000.0,0.0,pending,0.5817755401293326
Eve,38,2023-05-31 19:52:38,5167,HR,D,1000.0,1.0,excellent,0.9307653797396808
Frank,47,2021-10-24 05:44:27,11785,IT,B,1000.0,1.0,,0.8199688719921066
Bob,62,2021-04-10 04:00:58,3326,,B,1000.0,1.0,pending,-0.6237924092498235
Dave,38,2018-02-10 16:02:56,6667,,C,1500.0,0.0,excellent,0.4086182035417276
Eve,33,2018-06-27 09:15:37,12262,Operations,C,500.0,0.0,needs review,-0.9242265995280092
Dave,65,2023-02-13 03:51:57,19560,,A,1500.0,1.0,,0.7549117894779551
Alice,44,2021-11-24 22:08:37,6286,HR,,1500.0,1.0,excellent,0.0365714807442086
Alice,28,2018-07-08 16:42:27,18408,Sales,B,0.0,0.0,needs review,0.3408233222860591
Carol,50,2017-10-07 07:01:28,14119,Sales,A,1000.0,0.0,ok,0.9783572544036656
Carol,20,2023-10-22 05:23:39,6563,Finance,C,1000.0,1.0,,0.0373273551044894
Dave,29,2018-10-08 00:13:55,13976,Finance,C,1000.0,0.0,pending,0.7792893618364907
Carol,25,2017-07-23 12:38:19,9566,,C,1000.0,0.0,ok,-1.0539601610860418
Alice,62,2021-09-15 13:18:58,5513,Sales,D,0.0,1.0,needs review,-0.728826657413362
Eve,66,2023-06-18 12:53:06,17511,HR,D,1000.0,0.0,needs review,-0.4309094387111217
Carol,19,2022-06-17 14:51:29,18872,HR,B,1000.0,0.0,needs review,0.9958604663479452
Frank,48,2023-01-05 07:17:45,8622,IT,A,1000.0,1.0,pending,0.5672668476272145
Bob,54,2019-09-08 08:19:45,12659,,C,1000.0,1.0,,-1.7170483281838518
Eve,28,2019-08-26 10:41:18,7610,,A,1500.0,1.0,ok,0.9667594739501614
Alice,40,2018-01-09 11:02:02,15660,HR,D,1500.0,1.0,pending,0.5222654994004625
Bob,37,2023-10-17 09:23:54,14028,IT,A,0.0,0.0,excellent,-0.3592072785104055
Frank,50,2023-06-17 08:11:53,3086,IT,D,1500.0,1.0,needs review,0.7004271127150349
Carol,54,2022-11-19 11:34:43,3188,,C,500.0,1.0,excellent,-1.2492125707421369
Dave,22,2019-05-10 03:59:12,4382,IT,D,1000.0,1.0,excellent,-0.7900440446406584
Bob,56,2018-08-02 18:14:40,16220,IT,A,500.0,1.0,excellent,1.7118698551116884
Eve,24,2021-07-06 13:06:27,6880,HR,,0.0,1.0,ok,1.0111358102975765
Alice,20,2020-06-22 08:18:47,6810,IT,D,0.0,0.0,pending,-1.4332165228347171
Bob,22,2019-01-02 08:09:12,19744,Sales,B,1000.0,1.0,excellent,-0.1913695558118507
Eve,47,2019-11-16 22:52:48,8749,Operations,C,1000.0,1.0,excellent,-0.4864465269091935
Eve,20,2019-01-19 10:05:55,16840,HR,A,1500.0,1.0,ok,-1.3184069378312289
Bob,56,2020-03-08 05:09:43,13263,Finance,B,0.0,0.0,excellent,1.3080926907562158
Carol,63,2020-04-29 20:02:28,15653,Operations,D,500.0,1.0,excellent,0.8817344647756717
Carol,55,2022-06-15 17:41:29,16031,Sales,B,1000.0,1.0,pending,1.2031195486104698
Bob,41,2021-06-23 21:54:15,11765,IT,,0.0,1.0,ok,0.338430210737236
Frank,64,2018-08-27 22:46:14,15070,,,500.0,1.0,ok,0.6422291771909937
Dave,68,2020-09-06 03:27:18,14999,HR,B,500.0,1.0,,-0.5333661388254679
Dave,64,2019-07-03 05:36:59,17514,HR,D,1000.0,1.0,needs review,-0.1690828134717455
Dave,67,2019-10-08 22:35:14,10727,Finance,D,1500.0,1.0,pending,-0.3092851473423752
Alice,20,2022-05-06 04:50:11,12460,HR,D,500.0,0.0,needs review,0.2235651476303726
Carol,57,2021-03-08 04:30:40,14159,Operations,A,500.0,0.0,needs review,1.1024113132506208
Bob,52,2020-01-04 12:27:54,16263,Finance,D,1000.0,0.0,needs review,0.1100693680609786
Frank,66,2021-09-21 22:05:28,7192,Finance,,1000.0,1.0,ok,-2.1064745985487665
Eve,28,2020-10-03 17:18:58,3480,HR,,1000.0,0.0,pending,-0.2002170150245266
Alice,49,2018-06-25 04:12:12,11791,,D,1500.0,1.0,pending,-0.343476625741422
Bob,32,2018-02-05 18:54:36,12572,Finance,C,1500.0,1.0,excellent,1.3621905093742337
Alice,51,2022-11-28 02:41:27,4948,Sales,D,1000.0,0.0,needs review,0.2160762133741435
Eve,47,2023-03-08 00:25:09,17783,HR,,1000.0,0.0,,-1.1275826407057046
Alice,62,2017-08-19 17:22:23,15085,Finance,B,0.0,1.0,ok,-0.3898032298055923
Carol,28,2020-08-26 16:30:47,15685,Finance,C,1500.0,1.0,,1.2605131848867028
Alice,29,2022-02-21 00:29:59,11094,Finance,B,1000.0,0.0,pending,0.6473532288543076
Dave,58,2018-02-16 03:14:22,7853,,,500.0,1.0,excellent,0.639304243450726
Carol,24,2021-10-30 14:20:45,11374,,C,0.0,1.0,pending,-0.3428513040103649
Dave,68,2022-03-18 17:45:56,18077,HR,D,1000.0,1.0,,-0.2213967387884955
Frank,51,2023-01-20 16:05:27,11931,Finance,B,0.0,1.0,pending,0.0508077947002876
Carol,34,2019-08-11 16:06:58,17679,Operations,,500.0,1.0,excellent,1.222226998377758
Frank,65,2018-10-04 10:16:52,16206,,B,500.0,1.0,pending,1.5362451062643443
Bob,65,2018-01-11 12:02:56,10021,HR,,500.0,1.0,,-0.5821439372713114
Bob,53,2018-07-07 15:37:59,17361,,C,1000.0,0.0,ok,0.213664237330546
Bob,41,2020-05-31 13:25:29,7015,IT,D,1500.0,0.0,pending,-0.3030169955079406
Frank,56,2020-04-11 03:27:35,15743,HR,,1500.0,0.0,excellent,1.0734346295518076
Bob,27,2020-10-10 09:11:32,17528,Operations,A,1000.0,0.0,pending,0.8570400757036996
Dave,20,2021-04-28 02:26:35,11370,Operations,D,1000.0,1.0,needs review,0.5284995502722399
Alice,41,2020-06-22 11:45:21,3744,Operations,D,1000.0,1.0,excellent,0.3360854796883271
Carol,63,2018-08-12 12:36:35,15299,,A,500.0,1.0,ok,0.8564224484664207
Bob,49,2019-05-07 04:15:44,19495,Finance,B,1000.0,1.0,excellent,-0.5830780101077802
Frank,46,2020-03-06 02:10:40,9192,HR,A,1000.0,0.0,ok,0.0336642109038181
Alice,38,2019-08-04 07:18:21,15435,Finance,A,500.0,0.0,excellent,0.6459671516141328
Carol,21,2018-05-25 00:40:30,18090,IT,A,500.0,1.0,pending,0.0841391734379489
Alice,49,2019-01-07 05:58:16,17456,HR,C,1000.0,1.0,pending,0.8514728826038006
Alice,37,2023-06-01 14:33:28,5523,HR,B,1000.0,0.0,excellent,0.3490153342850693
Bob,31,2019-07-04 19:19:23,4952,Finance,C,0.0,1.0,ok,-0.7900406512669595
Carol,42,2022-05-09 13:01:50,9253,,B,500.0,1.0,pending,1.6760389935429394
Carol,36,2018-08-31 18:01:51,15084,IT,B,500.0,1.0,needs review,0.1840742925593231
Alice,30,2023-08-06 18:55:30,16864,HR,A,0.0,1.0,needs review,-1.3621304358392234
Dave,20,2023-03-05 02:34:19,18687,Sales,A,1000.0,1.0,excellent,0.7321408552683113
Alice,46,2019-12-04 00:47:47,12150,,,1500.0,1.0,excellent,-1.2191288147134176
Alice,36,2017-07-26 16:07:06,6774,Finance,A,1500.0,1.0,ok,0.2352028715858846
Eve,36,2020-09-30 11:35:52,8319,,,1000.0,1.0,pending,0.7642169120346016
Bob,30,2021-08-14 11:21:30,19544,HR,,0.0,1.0,excellent,1.4003543514511136
Frank,64,2018-07-21 01:57:52,6884,,B,500.0,0.0,needs review,0.8471205034679267
Carol,57,2021-07-04 21:38:40,5087,Sales,B,1000.0,0.0,needs review,1.431901742889676
Carol,39,2019-03-12 08:07:54,18171,Operations,D,1000.0,1.0,,-0.9611674432309066
Dave,41,2020-02-05 13:16:11,5140,IT,A,1500.0,1.0,excellent,-0.0043136505648059
Eve,37,2019-07-26 07:55:03,11819,Operations,A,1500.0,1.0,pending,-0.4273269476908779
Carol,61,2017-10-30 11:02:02,5779,,,0.0,0.0,ok,-0.30531956554021
Bob,35,2018-06-15 15:14:56,10054,,B,500.0,1.0,pending,0.0513387200062114
Bob,23,2023-08-29 18:07:58,4948,IT,,1000.0,1.0,,-0.1494764465138779
Carol,32,2018-01-01 17:07:07,3985,Finance,C,1000.0,1.0,needs review,-1.363548130812383
Eve,20,2019-07-31 02:01:48,14823,HR,B,500.0,0.0,excellent,0.0823886190026391
Eve,44,2017-10-07 10:07:08,6119,Operations,C,0.0,1.0,needs review,0.6328998089783482
Dave,34,2022-12-22 16:59:02,11346,Sales,A,1000.0,0.0,excellent,0.7871195785671037
Eve,41,2019-07-22 19:19:08,15052,IT,,1500.0,1.0,,-0.3838494847250452
Carol,38,2022-05-17 19:23:50,9275,Finance,C,1000.0,0.0,pending,-1.7909082805349006
Carol,25,2020-11-24 23:07:30,8991,Finance,D,1000.0,0.0,pending,1.0006222742979096
Frank,43,2022-03-15 00:53:21,7902,Sales,B,0.0,1.0,needs review,1.1586779783700447
Dave,52,2022-06-22 06:37:35,9595,Operations,B,500.0,0.0,,-1.5251534147717134
Alice,22,2021-03-22 14:23:54,15747,,D,0.0,1.0,pending,0.5982580962138168
Carol,56,2021-05-18 23:13:24,19719,Finance,A,0.0,1.0,ok,0.1253296721142991
Eve,68,2017-12-24 07:30:28,8719,Operations,A,500.0,0.0,excellent,1.1254527213038186
Dave,19,2018-12-11 08:05:09,4257,IT,D,1500.0,1.0,ok,0.7891802925436247
Bob,54,2021-09-17 01:21:34,14185,Finance,A,500.0,1.0,,0.7286158640561715
Carol,59,2021-05-30 20:40:54,15842,Finance,C,1000.0,1.0,ok,-0.6719597454931285
Bob,35,2022-03-14 05:46:01,6145,Finance,B,0.0,1.0,excellent,0.0195111368418235
Frank,42,2021-11-09 18:30:05,19960,,A,1000.0,1.0,excellent,-0.8199317230692761
Eve,62,2021-05-13 06:18:56,16562,Operations,C,0.0,1.0,,0.5488670255646
Alice,42,2021-06-16 18:07:53,3129,,D,1000.0,0.0,excellent,-0.0842321250448677
Dave,26,2023-09-03 00:27:15,11017,Sales,B,1000.0,1.0,ok,1.3086138761951709
Dave,43,2021-09-09 16:13:14,3056,Operations,A,1000.0,1.0,,0.094566756098111
Carol,49,2023-01-03 21:27:56,14264,IT,D,1500.0,1.0,needs review,1.1336304487615143
Eve,63,2023-03-24 10:09:25,11318,IT,A,1000.0,1.0,needs review,-1.2570086916887255
Frank,25,2023-06-29 15:18:25,16441,Finance,B,500.0,0.0,,0.3348943010240522
Frank,44,2017-09-25 03:58:37,15828,HR,A,0.0,0.0,needs review,-2.399762094069796
Frank,65,2022-08-17 02:24:44,16217,Operations,,1000.0,1.0,,-0.1403180826775528
Dave,30,2018-09-28 12:57:21,12514,Sales,B,0.0,1.0,pending,-0.1147236789176295
Eve,27,2023-10-04 15:10:07,16206,HR,,1500.0,0.0,,0.1289320200163815
Frank,37,2021-06-30 09:41:27,13035,Operations,,1000.0,0.0,ok,-0.1690542510890977
Eve,37,2021-06-25 20:29:43,8199,Operations,D,1000.0,1.0,,-1.530592729735479
Bob,43,2023-03-11 01:04:26,9060,,D,500.0,0.0,ok,-1.32048258338344
Carol,37,2020-04-20 02:27:34,19644,IT,D,500.0,1.0,,0.0782781288539227
Alice,56,2017-08-06 10:27:38,6316,Finance,A,1500.0,1.0,excellent,-0.7153889282957652
Dave,18,2017-07-15 09:55:30,3205,Operations,A,1500.0,1.0,,-1.3359063365682309
Eve,31,2021-03-03 07:20:19,9808,Operations,A,500.0,0.0,pending,-0.7439369407406667
Bob,40,2018-07-29 20:34:58,3196,IT,D,0.0,0.0,,0.0029972142631483
Bob,21,2018-11-18 05:24:41,14822,Sales,C,1000.0,1.0,,0.0741984166641365
Eve,24,2021-03-30 04:14:17,6282,,,1500.0,0.0,excellent,2.407557436234156
Alice,64,2018-08-23 08:36:28,16207,IT,D,500.0,1.0,excellent,0.958727014297286
Alice,40,2021-08-02 05:00:46,16941,IT,,0.0,1.0,needs review,0.905458418009468
Alice,25,2019-03-06 03:25:44,6164,Sales,C,1000.0,0.0,,-1.192563174878985
Eve,62,2020-05-28 21:16:39,14212,Sales,B,1000.0,1.0,needs review,0.8456828642374156
Frank,18,2017-10-27 13:16:44,7074,HR,,1000.0,1.0,needs review,-0.8007675787975774
Dave,38,2022-04-16 23:40:44,5598,IT,,1000.0,0.0,needs review,0.1887575655096317
Dave,32,2022-08-21 00:26:02,6824,Sales,,1000.0,1.0,excellent,-0.3138000715629181
Carol,64,2023-10-11 03:22:28,13435,IT,C,1000.0,1.0,needs review,0.5288571587421517
Frank,27,2018-05-07 05:02:01,3615,,D,1000.0,0.0,ok,0.2648457876948487
Frank,55,2019-08-06 00:41:31,12182,Sales,C,1500.0,1.0,,-1.3994591547176525
Eve,40,2022-11-07 01:28:18,6872,Operations,C,0.0,0.0,needs review,-0.4719706455386009
Eve,65,2017-08-11 05:05:43,4742,,A,1500.0,1.0,,0.5967102284002227
Alice,60,2022-04-19 09:41:18,13400,Sales,,1500.0,1.0,needs review,-0.1711748051325872
Bob,52,2018-02-06 01:44:42,14571,HR,,1500.0,0.0,pending,-0.852987755691454
Alice,69,2020-07-08 19:15:02,17894,Finance,A,500.0,0.0,ok,-0.1353816485867967
Frank,29,2018-10-28 00:45:54,15782,,,0.0,1.0,ok,-0.4407102188862234
Eve,62,2021-02-18 17:34:42,10566,HR,D,1000.0,1.0,,2.149563207398321
Alice,35,2022-01-14 17:33:33,7137,,D,500.0,1.0,needs review,-0.7548581671640879
Bob,64,2021-03-19 06:52:55,13344,Sales,,0.0,0.0,excellent,-1.6011763574855706
Carol,47,2023-07-17 04:44:28,15093,Operations,D,500.0,1.0,,-1.1124416869448062
Alice,32,2022-08-04 10:50:40,15003,Sales,A,1000.0,1.0,needs review,0.9001284877426258
Frank,27,2019-03-15 09:02:08,8798,Finance,B,1000.0,1.0,pending,0.882057012063823
Alice,35,2021-01-29 06:28:35,17597,Finance,,1000.0,1.0,needs review,-0.6271808345350322
Dave,23,2023-06-29 05:44:24,10138,Operations,,500.0,1.0,needs review,0.2134831685836326
Frank,58,2023-11-06 21:24:50,9543,HR,,0.0,1.0,needs review,-0.6876571453471606
Carol,50,2018-06-30 11:53:34,13592,HR,A,1000.0,0.0,needs review,0.4092435191675968
Eve,23,2023-11-11 22:08:22,17949,Operations,,0.0,1.0,,-0.6775924035721822
Frank,54,2020-06-15 06:22:38,3844,,A,1500.0,1.0,pending,-0.8639311308198552
Frank,65,2023-10-06 13:45:29,19073,Sales,A,500.0,0.0,ok,0.1504964303703281
Frank,43,2022-12-20 17:18:14,15291,IT,D,1500.0,1.0,ok,0.0546234952827178
Dave,20,2019-06-19 02:14:56,19929,Finance,A,500.0,1.0,,-0.4764199998843664
Alice,50,2020-11-20 01:28:00,18812,Finance,B,500.0,1.0,pending,-1.77940618977893
Alice,42,2018-11-21 03:20:31,16043,HR,,0.0,1.0,,0.215221673780503
Frank,48,2023-09-05 05:38:57,15914,IT,D,0.0,1.0,,-0.6166162159038323
Bob,46,2018-08-31 18:15:42,6941,Finance,A,1500.0,1.0,ok,-0.4969830348802853
Frank,66,2017-08-22 12:03:58,10705,Finance,D,1500.0,1.0,pending,0.6817204231928251
Bob,52,2023-04-02 03:33:26,4983,Sales,B,500.0,1.0,excellent,-0.0369225105300539
Carol,51,2021-05-13 14:12:27,9138,HR,C,1000.0,1.0,needs review,0.5369040742894118
Alice,29,2021-01-18 04:18:14,14855,Finance,D,1500.0,1.0,pending,0.2224041969844139
Frank,40,2018-06-29 01:24:36,3130,IT,B,1500.0,0.0,needs review,-0.5594346567906726
Eve,62,2021-04-13 14:36:11,7655,Sales,B,0.0,1.0,ok,-0.4298400260376668
Carol,60,2021-07-29 21:11:59,13554,IT,,1000.0,1.0,needs review,-0.1952309118951716
Frank,40,2021-11-25 05:38:54,15649,Finance,C,1000.0,1.0,needs review,-0.7761474010129148
Alice,33,2020-08-05 05:35:53,18795,HR,A,1500.0,1.0,,-0.9796184824702764
Frank,57,2022-08-07 13:08:37,5469,Sales,A,1500.0,1.0,ok,-0.8010455046514304
Frank,21,2021-03-11 23:20:07,16376,HR,A,1000.0,0.0,excellent,0.3850969311222155
